0.0000	48.556347	4059.520508	342.021729	26.482578	4365.231445	340.973053	245.141571	4381.276855	344.370789
0.0100	48.559704	4059.526855	342.012207	26.460384	4365.206055	340.986176	245.141190	4381.272461	344.378235
0.0200	48.566601	4059.523438	342.020203	26.641926	4365.395020	340.927338	245.136673	4381.286133	344.381287
0.0300	48.563545	4059.522949	342.030579	26.641417	4365.404297	340.930817	245.143829	4381.265625	344.379120
0.0400	48.567360	4059.526123	342.023712	26.647184	4365.400879	340.925110	245.083847	4381.309570	344.366760
0.0500	48.565350	4059.522461	342.028564	26.641804	4365.400391	340.923370	245.110519	4381.324219	344.402832
0.0600	48.562904	4059.519043	342.024902	26.623074	4365.453613	340.761108	245.096619	4381.328125	344.399872
0.0700	48.560616	4059.521973	342.022430	26.525469	4365.378418	340.888824	245.101929	4381.329102	344.380981
0.0800	48.572498	4059.516846	342.027374	26.519516	4365.373047	340.889252	244.919266	4381.239746	344.272675
0.0900	48.568237	4059.523682	342.022949	26.531929	4365.381348	340.881561	244.922913	4381.244141	344.269867
0.1000	48.570217	4059.523926	342.026855	26.532215	4365.378906	340.891937	244.873703	4381.280762	344.309174
0.1100	48.567097	4059.528076	342.031250	26.525904	4365.384277	340.890076	244.929260	4381.236328	344.279999
0.1200	48.548458	4059.526367	342.015991	26.518415	4365.382324	340.898499	244.908798	4381.235840	344.272430
0.1300	48.548878	4059.518066	342.010468	26.517040	4365.373047	340.890015	244.913605	4381.236816	344.279572
0.1400	48.555573	4059.526855	342.016296	26.520113	4365.385254	340.886139	244.886841	4381.255371	344.279724
0.1500	48.570606	4059.521973	342.006653	26.527327	4365.374023	340.894226	244.875504	4381.286133	344.301666
0.1600	48.567333	4059.526367	342.025024	26.525543	4365.379395	340.889709	245.233459	4381.285645	344.427887
0.1700	48.561031	4059.525391	342.014069	26.583677	4365.366699	340.991974	245.135880	4381.275879	344.374054
0.1800	48.561169	4059.530273	342.029999	26.739828	4365.482422	340.947815	245.138718	4381.273926	344.379028
